DOI,PMID,arXiv ID,Title,Abstract,Authors,Journal,Year
10.1016/j.acra.2022.06.017,,,Distinguishing Parotid Polymorphic Adenoma and Warthin Tumor Based on the CT Radiomics Nomogram: A Multicenter Study,"<h3>Rationale and Objectives</h3> To develop, validate, and test a comprehensive radiomics prediction model to distinguish parotid polymorphic adenomas (PAs) and warthin tumors (WTs) using clinical data and enhanced computed tomography (CT) from a multicenter cohort. <h3>Materials and Methods</h3> A total of 267 patients with PAs (<i>n</i> =172) or WTs (<i>n</i> = 95) from two hospitals were randomly divided into training (<i>n</i> =188) and validation (<i>n</i> =79) datasets. Radiomics features were extracted from the enhanced CT (arterial phase) followed by dimensionality reduction. Clinical and CT features were combined to establish a prediction model. A radiomics nomogram was constructed by combining RadScore and clinical factors. Moreover, an independent dataset of 31 patients from a third hospital was employed to test the model. Thus, the performance of the nomogram, radiomics signature, and clinical models was evaluated on the training, validation, and the independent testing datasets. Receiver operating characteristic (ROC) curves were used to compare the performance, and decision curve analysis (DCA) was used to evaluate the clinical effectiveness of the model. <h3>Results</h3> A total of 15 radiomics features were selected from CT data as the imaging markers to generate RadScores, and demographics or clinical data like age, sex, and smoking factors combined with RadScores were used to distinguish PAs and WTs based on multivariate logistic regression analyses. The results showed that radiomics nomograms combining clinical factors and RadScores provided satisfactory predictive values for distinguishing PAs from WTs, with areas under ROC curves (AUC) of 0.979, 0.922, and 0.903 for the training, validation, and the independent testing datasets, respectively. Decision curve analysis revealed that the radiomics nomogram outperformed the clinical factor models in terms of accuracy and effectiveness. <h3>Conclusion</h3> CT-based radiomics nomograms combining RadScores and clinical factors can be used to identify PAs and WTs, which may help tumor management by clinicians.","Bo Feng,Baomin Feng,Zhou Wang,Zhou Wang,Jingjing Cui,Jingjing Cui,Jiacun Li,Jiacun Li,Xu Han,Han Xu,Dexin Yu,Dexin Yu,Qingshi Zeng,Qingshi Zeng,Jianjun Xiu,Jianjun Xiu",Academic Radiology,2022.0
10.1177/15330338221100355,35903930.0,,Emerging Technologies for the Detection of Cancer Micrometastasis,"The most efficient way to treat tumors is through surgery. However, many cancer patients have a poor prognosis even when they undergo radical excision at an early stage. Micrometastasis is one of the most critical factors that induced this situation. Undetected micrometastasis can lead to the failure of initial treatment. Therefore, preoperative and intraoperative detection of micrometastasis could have a significant clinical influence on the prognosis and optimal therapy for cancer patients. Additionally, to achieve this goal, researchers have aimed to create more effective detection technologies. Herein, we classify the currently reported micrometastasis detection technologies, introduce some representative samples for each technology, including the limitations, and provide future directions to overcome the limitations.","Xuqing Mao,Xuqing Mao,Ruyi Mei,Ruyi Mei,Shu-Xian Yu,Shuxian Yu,Lan Shou,Lan Shou,Wenzheng Zhang,Weijia Zhang,Keshuai Li,Keshuai Li,Zejing Qiu,Zejing Qiu,Tian Xie,Tian Xie,Xinbing Sui,Xinbing Sui",Technology in Cancer Research & Treatment,2022.0
10.1101/2022.08.01.22278299,,,From signal to knowledge: The diagnostic value of rawdata in artificial intelligence prediction of human data for the first time,"Abstract Recently, image-based diagnostic technology has made encouraging and astonishing development. Modern medical care and imaging technology are increasingly inseparable. However, the current diagnosis pattern of Signal-to-Image-to-Knowledge inevitably leads to information distortion and noise introduction in the procedure of image reconstruction (Signal-to-Image). Artificial intelligence (AI) technologies that can mine knowledge from vast amounts of data offer opportunities to disrupt established workflows. In this prospective study, for the first time, we developed an AI-based Signal-to-Knowledge diagnostic scheme for lung nodule classification directly from the CT rawdata (the signal). We found that the rawdata achieved almost comparable performance with CT indicating that we can diagnose diseases without reconstructing images. Meanwhile, the introduction of rawdata could greatly promote the performance of CT, demonstrating that rawdata contains some diagnostic information that CT does not have. Our results break new ground and demonstrate the potential for direct Signal-to-Knowledge domain analysis.","Bingxi He,Bing He,Yu Guo,Yu Guo,Yongbei Zhu,Yongbei Zhu,Lixia Tong,Lixia Tong,Boyu Kong,Boyu Kong,Kun Wang,Kun Wang,Chao Sun,Caixia Sun,Hailin Li,Hailin Li,Feng Huang,Feng Huang,Liwei Wu,Liwei Wu,Meng Wang,Meng Wang,Fanyang Meng,Fanyang Meng,Le Dou,Le Dou,Kai Sun,Kai Sun,Tong Tong,Tong Tong,Zhenyu Liu,Zhenyu Liu,Ziqi Wei,Ziqi Wei,Wei Mu,Wei Mu,Shuo Wang,Shuo Wang,Zhenchao Tang,Zhenchao Tang,Shuaitong Zhang,Shuaitong Zhang,Jingwei Wei,Jingwei Wei,Lizhi Shao,Lizhi Shao,Mengjie Fang,Minghao Fang,JunTao Li,Juntao Li,Shouping Zhu,Sencun Zhu,Lili Zhou,Lili Zhou,Shuo Wang,Di Dong,Di Dong,Huimao Zhang,Huimao Zhang,Jie Tian,Hui Hui",,2022.0
10.1007/s00330-022-08996-w,35882634.0,,GEP-NET radiomics: a systematic review and radiomics quality score assessment,"ObjectiveThe number of radiomics studies in gastroenteropancreatic neuroendocrine tumours (GEP-NETs) is rapidly increasing. This systematic review aims to provide an overview of the available evidence of radiomics for clinical outcome measures in GEP-NETs, to understand which applications hold the most promise and which areas lack evidence.MethodsPubMed, Embase, and Wiley/Cochrane Library databases were searched and a forward and backward reference check of the identified studies was executed. Inclusion criteria were (1) patients with GEP-NETs and (2) radiomics analysis on CT, MRI or PET. Two reviewers independently agreed on eligibility and assessed methodological quality with the radiomics quality score (RQS) and extracted outcome data.ResultsIn total, 1364 unique studies were identified and 45 were included for analysis. Most studies focused on GEP-NET grade and differential diagnosis of GEP-NETs from other neoplasms, while only a minority analysed treatment response or long-term outcomes. Several studies were able to predict tumour grade or to differentiate GEP-NETs from other lesions with a good performance (AUCs 0.74–0.96 and AUCs 0.80–0.99, respectively). Only one study developed a model to predict recurrence in pancreas NETs (AUC 0.77). The included studies reached a mean RQS of 18%.ConclusionAlthough radiomics for GEP-NETs is still a relatively new area, some promising models have been developed. Future research should focus on developing robust models for clinically relevant aims such as prediction of response or long-term outcome in GEP-NET, since evidence for these aims is still scarce.Key Points • The majority of radiomics studies in gastroenteropancreatic neuroendocrine tumours is of low quality. • Most evidence for radiomics is available for the identification of tumour grade or differentiation of gastroenteropancreatic neuroendocrine tumours from other neoplasms. • Radiomics for the prediction of response or long-term outcome in gastroenteropancreatic neuroendocrine tumours warrants further research.","Femke C. R. Staal,Femke C.R. Staal,Else A. Aalbersberg,Else A. Aalbersberg,Daphne van der Velden,Daphne van der Velden,Erica A. Wilthagen,Erica A. Wilthagen,Margot E. T. Tesselaar,Margot E. T. Tesselaar,Regina G. H. Beets‐Tan,Regina G. H. Beets-Tan,Monique Maas,Monique Maas",European Radiology,2022.0
10.21203/rs.3.rs-1909231/v1,,,Glioma prognosis evaluation using multiparametric MR and radiomics models focusing on the peritumoral region,"Abstract Background To observe the clinical values of glioma prognosis using the radiomics model established based on the axial T1WI, T2WI plain scan and T1WI enhanced images of the glioma peritumoral area. Methods 138 glioma patients were retrospectively analyzed. MITK software was used to obtain the peritumoral area 5mm, 10mm, and 20mm from the tumor edge and extract texture features. The texture features were screened and the radiomics model was established, the radiomic score was calculated. A clinical prediction model and a combined prediction model along with Rad-score and clinical risk factors were established. The combined prediction model was displayed as a nomogram, and the predictive performance of the model for survival in glioma patients were evaluated. Results In the validation set, the C-index value of the radiomics model based on the peritumoral region 10mm away from the tumor edge based on T2WI images was 0.663 (95%CI=0.72-0.78), resulting in the best prediction performance. On the training set and validation set, the C-index of the nomogram was 0.770 and 0.730, respectively, indicating that the prediction performance of nomogram was better than those of the radiomics model and clinical pathological model. The model had the best prediction effect on the 3-year survival rate of glioma patients. Conclusion The combined prediction model based on the preoperative T2WI images in the peritumoral region 10mm from the tumor edge and the clinicopathological risk factors can accurately predict the prognosis of glioma, providing the best effect of prediction on the 3-year survival rate of glioma.","Qiuyang Hou,Qiuyang Hou,Chengkun Ye,Chengkun Ye,Chang Liu,Chang Liu,Jiang hao 邢,Jiang hao 邢,Yaqiong Ge,Yubin Ge,Kexue Deng,Kan Deng",,2022.0
10.1007/s00330-022-09081-y,35999372.0,,How segmentation methods affect hippocampal radiomic feature accuracy in Alzheimer’s disease analysis?,"Hippocampal radiomic features (HRFs) can serve as biomarkers in Alzheimer's disease (AD). However, how different hippocampal segmentation methods affect HRFs in AD is still unknown. The aim of the study was to investigate how different segmentation methods affect HRF accuracy in AD analysis.A total of 1650 subjects were identified from the Alzheimer's Disease Neuroimaging Initiative database (ADNI). The mini-mental state examination (MMSE) and Alzheimer's disease assessment scale (ADAS-cog13) were also adopted. After calculating the HRFs of intensity, shape, and textural features from each side of the hippocampus in structural magnetic resonance imaging (sMRI), the consistency of HRFs calculated from 7 different hippocampal segmentation methods was validated, and the performance of machine learning-based classification of AD vs. normal control (NC) adopting the different HRFs was also examined. Additional 571 subjects from the European DTI Study on Dementia database (EDSD) were to validate the consistency of results.Between different segmentations, HRFs showed a high measurement consistency (R > 0.7), a high significant consistency between NC, mild cognitive impairment (MCI), and AD (T-value plot, R > 0.8), and consistent significant correlations between HRFs and MMSE/ADAS-cog13 (p < 0.05). The best NC vs. AD classification was obtained when the hippocampus was sufficiently segmented by primitive majority voting (threshold = 0.2). High consistent results were reproduced from independent EDSD cohort.HRFs exhibited high consistency across different hippocampal segmentation methods, and the best performance in AD classification was obtained when HRFs were extracted by the naïve majority voting method with a more sufficient segmentation and relatively low hippocampus segmentation accuracy.• The hippocampal radiomic features exhibited high measurement/statistical/clinical consistency across different hippocampal segmentation methods. • The best performance in AD classification was obtained when hippocampal radiomics were extracted by the naïve majority voting method with a more sufficient segmentation and relatively low hippocampus segmentation accuracy.","Qian Zheng,Qiang Zheng,Yiyu Zhang,Yiyu Zhang,Honglun Li,Honglun Li,Xiangrong Tong,Xiangrong Tong,Minhui Ouyang,Minhui Ouyang",European Radiology,2022.0
10.1007/s00415-022-11315-4,35951103.0,,Identification of high-risk intracranial plaques with 3D high-resolution magnetic resonance imaging-based radiomics and machine learning,"Identifying high-risk intracranial plaques is significant for the treatment and prevention of stroke.To develop a high-risk plaque model using three-dimensional (3D) high-resolution magnetic resonance imaging (HRMRI) based radiomics features and machine learning.136 patients with documented symptomatic intracranial artery stenosis and available HRMRI data were included. Among these patients, 136 and 92 plaques were identified as symptomatic and asymptomatic plaques, respectively. A conventional model was developed by recording and quantifying the radiological plaque characteristics. Radiomics features from T1-weighted images (T1WI) and contrast-enhanced T1WI (CE-T1WI) were used to construct a high-risk plaque model with linear support vector classification (linear SVC). The radiological and radiomics features were combined to build a combined model. Receiver operating characteristic (ROC) curves were used to evaluate these models.Plaque length, burden, and enhancement were independently associated with clinical symptoms and were included in the conventional model, which had an AUC of 0.853 vs. 0.837 in the training and test sets. While the radiomics and the combined model showed an improved AUC: 0.923 vs. 0.925 for the training sets and 0.906 vs. 0.903 in the test sets. Both the radiomics model (p = 0.024, p = 0.018) and combined model (p = 0.042, p = 0.049) outperformed the conventional model in the two sets, whereas the performance of the combined model was not significantly different from that of the radiomics model in the two sets (p = 0.583 and p = 0.606).The radiomics model based on 3D HRMRI can accurately differentiate symptomatic from asymptomatic intracranial arterial plaques and significantly outperforms the conventional model.","Hongxia Li,Hongxia Li,Jia Liu,Jia Liu,Zheng Dong,Zheng Dong,Xingzhi Chen,Xingzhi Chen,Changsheng Zhou,Changsheng Zhou,Chencui Huang,Chencui Huang,Yingle Li,Yingle Li,Quanhui Liu,Quanhui Liu,Xiaoyu Su,Xiaoqin Su,Xiaoqing Cheng,Xiaoqing Cheng,Guangming Lu,Guangming Lu",Journal of Neurology,2022.0
10.1016/j.ejro.2022.100433,35909389.0,,Importance of tumor subtypes in cancer imaging,"Cancer therapy has evolved from being broadly directed towards tumor types, to highly specific treatment protocols that target individual molecular subtypes of tumors. With the ever-increasing data on imaging characteristics of tumor subtypes and advancements in imaging techniques, it is now often possible for radiologists to differentiate tumor subtypes on imaging. Armed with this knowledge, radiologists may be able to provide specific information that can obviate the need for invasive methods to identify tumor subtypes. Different tumor subtypes also differ in their patterns of metastatic spread. Awareness of these differences can direct radiologists to relevant anatomical sites to screen for early metastases that may otherwise be difficult to detect during cursory inspection. Likewise, this knowledge will help radiologists to interpret indeterminate findings in a more specific manner.","Ali Khader,Ali Khader,Marta Braschi-Amirfarzan,Marta Braschi‐Amirfarzan,Lacey J. McIntosh,Lacey J. McIntosh,Babina Gosangi,Babina Gosangi,Jeremy R. Wortman,Jeremy R. Wortman,Christoph Wald,Christoph Wald,Richard Thomas,Richard Thomas",European Journal of Radiology Open,2022.0
10.3390/app12168086,,,Machine Learning in Recognition of Basic Pulmonary Pathologies,"Nowadays, during the diagnosis process, the doctor is able to obtain access to much information describing the patient’s condition using appropriate tools. However, there are always two sides to the coin. The doctor has certain limitations regarding the amount of data they can process at once. Information technology comes to the rescue, which with the help of computers is able to quickly and effectively separate important information from redundant information and support the doctor in making a diagnosis. In this work, a decision-making system was created to diagnose common lung pathologies in digital radiography images. Here, we consider four basic pulmonary diseases: pneumothorax, pneumonia, pulmonary consolidation, and lung lesions. Our objective is to develop a new automatic detection method of lung pathologies on chest X-ray radiographs using python programming language and its libraries. The approach uses solutions in the field of artificial intelligence, such as deep learning, convolutional neural network and segmentation to make a diagnosis that aims to help the radiologist at work. In the first sections, this work describes the fundamentals of the present form of diagnosis, a proposal to improve this process, the method of operation of the algorithms used, data acquisition, segmentation and processing methods. Then, the results of the operation of four different models and their implementation in a practical window program were presented. The best model, which detects pulmonary consolidation, achieves accuracy higher than 91%, which is a satisfactory result because they are not intended to replace radiologists but to improve their work. In the future, this type of program can be further developed by adding models that recognize other conditions.","Jakub Płudowski,Jakub Płudowski,Jan J. Mulawka,Jan Mulawka",Applied sciences,2022.0
10.1007/s00330-022-08997-9,35852573.0,,Machine learning and radiomics for the prediction of multidrug resistance in cavitary pulmonary tuberculosis: a multicentre study,"Multidrug-resistant tuberculosis (MDR-TB) is a major challenge to global health security. Early identification of MDR-TB patients increases the likelihood of treatment success and interrupts transmission. We aimed to develop a predictive model for MDR to cavitary pulmonary TB using CT radiomics features.This retrospective study included 257 consecutive patients with proven active cavitary TB (training cohort: 187 patients from Beijing Chest Hospital; testing cohort: 70 patients from Infectious Disease Hospital of Heilongjiang Province). Radiomics features were extracted from the segmented cavitation. A radiomics model was constructed to predict MDR using a random forest classifier. Meaningful clinical characteristics and subjective CT findings comprised the clinical model. The radiomics and clinical models were combined to create a combined model. ROC curves were used to validate the capability of the models in the training and testing cohorts.Twenty-one radiomics features were selected as optimal predictors to build the model for predicting MDR-TB. The AUCs of the radiomics model were significantly higher than those of the clinical model in either the training cohort (0.844 versus 0.589, p < 0.05) or the testing cohort (0.829 versus 0.500, p < 0.05). The AUCs of the radiomics model were slightly lower than those of the combined model in the training cohort (0.844 versus 0.881, p > 0.05) and testing cohort (0.829 versus 0.834, p > 0.05), but there was no significant difference.The radiomics model has the potential to predict MDR in cavitary TB patients and thus has the potential to be a diagnostic tool.• This is the first study to build and validate models that distinguish MDR-TB from DS-TB with clinical and radiomics features based on cavitation. • The radiomics model demonstrated good performance and might potentially aid in prior TB characterisation treatment. • This noninvasive and convenient technique can be used as a diagnosis tool into routine clinical practice.","Ye Li,Ye Li,Bing Wang,Bing Wang,Limin Wen,Li Wen,Hengxing Li,Hengxing Li,Fang He,Fei He,Jian Wu,Jian Wu,Shan Gao,Shan Gao,Dailun Hou,Dailun Hou",European Radiology,2022.0
10.12688/f1000research.122871.1,,,Managing the effect of magnetic resonance imaging pulse sequence on radiomic feature reproducibility in the study of brain metastases,"<ns4:p><ns4:bold>Background:</ns4:bold> Despite the promise of radiomics studies, their limited reproducibility has hindered meaningful clinical translation. Variability in study designs as well as image acquisition and processing contribute to unreproducible radiomic results. This work’s purpose was to (i) quantitatively compare variability of radiomic features extracted from 2-D spin echo (SE) and 3-D spoiled gradient echo (SPGR) T1-weighted post-contrast magnetic resonance (MR) images of brain metastases acquired within the same patient in a single imaging session, and (ii) provide a framework to inform data acquisition for reproducible radiomics studies.</ns4:p><ns4:p> <ns4:bold>Methods:</ns4:bold> A retrospective cohort of 29 patients with pathologically-confirmed brain metastases and contrast-enhanced T1-weighted MR images acquired using 2-D SE and 3-D SPGR sequences within one exam was identified. Metastases were segmented twice by different physicians using semi-automated methods. Radiomic features were extracted using PyRadiomics for 264 preprocessing variable combinations. Lin’s concordance correlation coefficient (CCC) was computed between features extracted from images acquired by both pulse sequences and different tumor segmentations.</ns4:p><ns4:p> <ns4:bold>Results:</ns4:bold> We provided general recommendations to improve MR-based radiomic feature reproducibility by clustering and identifying low-concordance features and processing variables. Median CCC between 2-D SE and 3-D SPGR (measuring feature agreement between pulse sequences) was greater for fixed bin count intensity discretization (0.76 versus 0.63) and specific high-concordance features (0.74 versus 0.53). Applying all recommendations improved median CCC from 0.51 to 0.79. Median CCC between contours (measuring feature sensitivity to inter-observer variability) was higher for 2-D SE (0.93 versus 0.86) but improved to 0.93 for 3-D SPGR after low-concordance feature exclusion.</ns4:p><ns4:p> <ns4:bold>Conclusions</ns4:bold><ns4:bold>:</ns4:bold> The following recommendations are proposed to improve reproducibility: 1) Fixed bin count intensity discretization for all studies, 2) for studies with 2-D and 3-D datasets, excluding high-variability features from downstream analyses, 3) when segmentation is manual or semi-automated, using only 2-D SE images or excluding features susceptible to segmentation variability.</ns4:p>","Linden West,Drew Mitchell,Samantha Buszek,Samantha M. Buszek,Benjamin Tran,Benjamin Tran,Maguy Farhat,Maguy Farhat,Jodi Goldman,J.W. Goldman,Lily Erickson,Lily Erickson,Brandon Curl,Brandon Curl,Dima Suki,Dima Suki,Sherise D. Ferguson,Sherise D. Ferguson,Ho Ling Liu,Ho-Ling Liu,Suprateek Kundu,Suprateek Kundu,Caroline Chung,Caroline Chung",F1000Research,2022.0
10.3389/fonc.2022.943942,35875154.0,,Nomogram Based on CT Radiomics Features Combined With Clinical Factors to Predict Ki-67 Expression in Hepatocellular Carcinoma,"The study developed and validated a radiomics nomogram based on a combination of computed tomography (CT) radiomics signature and clinical factors and explored the ability of radiomics for individualized prediction of Ki-67 expression in hepatocellular carcinoma (HCC).First-order, second-order, and high-order radiomics features were extracted from preoperative enhanced CT images of 172 HCC patients, and the radiomics features with predictive value for high Ki-67 expression were extracted to construct the radiomic signature prediction model. Based on the training group, the radiomics nomogram was constructed based on a combination of radiomic signature and clinical factors that showed an independent association with Ki-67 expression. The area under the receiver operating characteristic curve (AUC), calibration curve, and decision curve analysis (DCA) were used to verify the performance of the nomogram.Sixteen higher-order radiomic features that were associated with Ki-67 expression were used to construct the radiomics signature (AUC: training group, 0.854; validation group, 0.744). In multivariate logistic regression, alfa-fetoprotein (AFP) and Edmondson grades were identified as independent predictors of Ki-67 expression. Thus, the radiomics signature was combined with AFP and Edmondson grades to construct the radiomics nomogram (AUC: training group, 0.884; validation group, 0.819). The calibration curve and DCA showed good clinical application of the nomogram.The radiomics nomogram developed in this study based on the high-order features of CT images can accurately predict high Ki-67 expression and provide individualized guidance for the treatment and clinical monitoring of HCC patients.","Cuiyun Wu,Cuiyun Wu,Junfa Chen,Junfa Chen,Yuqian Fan,Yuqian Fan,Ming Zhao,Ming Zhao,Xiaodong He,Xiaodong He,Yuguo Wei,Yuguo Wei,Weidong Ge,Weidong Ge,Yang Liu,Yang Liu",Frontiers in Oncology,2022.0
10.1016/j.clon.2022.07.007,,,Nomogram Based on Clinical and Radiomics Data for Predicting Radiation-induced Temporal Lobe Injury in Patients with Non-metastatic Stage T4 Nasopharyngeal Carcinoma,,"X. Bin,Bin Xiang,C. Zhu,Chaosheng Zhu,Yunhua Tang,Y. Tang,R. Li,R. Li,Q. Ding,Qichen Ding,W. Xia,Wei Xia,Y. Tang,Xiao‐Zhun Tang,X. Tang,Dechen Yao,D. Yao,A. Tang,Anzhou Tang",Clinical Oncology,2022.0
10.3390/curroncol29080410,35892979.0,,Novel Harmonization Method for Multi-Centric Radiomic Studies in Non-Small Cell Lung Cancer,"The purpose of this multi-centric work was to investigate the relationship between radiomic features extracted from pre-treatment computed tomography (CT), positron emission tomography (PET) imaging, and clinical outcomes for stereotactic body radiation therapy (SBRT) in early-stage non-small cell lung cancer (NSCLC). One-hundred and seventeen patients who received SBRT for early-stage NSCLC were retrospectively identified from seven Italian centers. The tumor was identified on pre-treatment free-breathing CT and PET images, from which we extracted 3004 quantitative radiomic features. The primary outcome was 24-month progression-free-survival (PFS) based on cancer recurrence (local/non-local) following SBRT. A harmonization technique was proposed for CT features considering lesion and contralateral healthy lung tissues using the LASSO algorithm as a feature selector. Models with harmonized CT features (B models) demonstrated better performances compared to the ones using only original CT features (C models). A linear support vector machine (SVM) with harmonized CT and PET features (A1 model) showed an area under the curve (AUC) of 0.77 (0.63–0.85) for predicting the primary outcome in an external validation cohort. The addition of clinical features did not enhance the model performance. This study provided the basis for validating our novel CT data harmonization strategy, involving delta radiomics. The harmonized radiomic models demonstrated the capability to properly predict patient prognosis.","M. Bertolini,Marco Bertolini,Marco Bertolini,V. Trojani,Valeria Trojani,A. Botti,Andrea Botti,Noemi Cucurachi,Noemi Cucurachi,Marco Galaverni,M. Galaverni,Salvatore Cozzi,Salvatore Cozzi,Paolo Borghetti,Paolo Borghetti,Salvatore La Mattina,S. La Mattina,Edoardo Pastorello,Edoardo Pastorello,Michele Avanzo,Michele Avanzo,Alberto Revelant,Alberto Revelant,Matteo Sepulcri,Matteo Sepulcri,Chiara Paronetto,Chiara Paronetto,Stefano Ursino,Stefano Ursino,Giulia Malfatti,Giulia Malfatti,Niccolò Giaj-Levra,Niccolò Giaj-Levra,Lorenzo Falcinelli,Lorenzo Falcinelli,C. Iotti,Cinzia Iotti,Mauro Iori,Mauro Iori,Patrizia Ciammella,Patrizia Ciammella",Current Oncology,2022.0
10.1007/s11547-022-01526-0,35834111.0,,Performance of CT radiomics in predicting the overall survival of patients with stage III clear cell renal carcinoma after radical nephrectomy,"PurposeTo investigate the performance of CT radiomics in predicting the overall survival (OS) of patients with stage III clear cell renal carcinoma (ccRCC) after radical nephrectomy.Materials and methodsThe 132 patients with stage III ccRCC undergoing radical nephrectomy were collected, and the patients were divided into training set (n = 79) and validation set (n = 53). The ccRCC was segmented and 396 radiomics features were extracted. After dimensionality reduction, radiomics score (RS) was obtained. COX regression was used to construct Model 1 (clinical variables + CT findings) and Model 2 (clinical variables + CT findings + RS) in the training set to predict the OS of patients, and then, the performance of the two models in the two data sets was compared.ResultsIn the training set, Akaike information criterion, C-index, and corrected C-index were 295.51, 0.744, and 0.728 for Model 1, and 271.78, 0.805, and 0.799 for Model 2, respectively. In the validation set, the corresponding values were 185.68, 0.701, and 0.699 for Model 1, and 175.99, 0.768, and 0.768 for Model 2. The calibration curves showed that both models had good calibration degrees in the validation set. Compared with Model 1, the continuous net reclassification index and integrated discrimination improvement index of Model 2 in the two data sets were positively improved.ConclusionThe two prediction models showed high performance in the evaluation of OS of stage III ccRCC patients after radical nephrectomy, among which Model 2 based on ISUP grade and RS was more concise and efficient.","Dong Han,Dong Han,Nan Yu,Nan Ye,Yu Yan,Yong Yu,Tao He,Taiping He,Xiaoyi Duan,Xiaoyi Duan",Radiologia Medica,2022.0
10.1016/j.ejrad.2022.110497,36030661.0,,Placenta Accreta Spectrum Disorders and Radiomics: Systematic Review and Quality Appraisal,,"Arnaldo Stanzione,Arnaldo Stanzione,Francesco Verde,Francesco Verde,Renato Cuocolo,Renato Cuocolo,Valeria Romeo,Valeria Romeo,Pier Paolo Mainenti,Pier Paolo Mainenti,Arturo Brunetti,Arturo Brunetti,Simone Maurea,Simone Maurea",European Journal of Radiology,2022.0
10.3389/fonc.2022.915835,,,"Predicting chemotherapy response in non-small-cell lung cancer via computed tomography radiomic features: Peritumoral, intratumoral, or combined?","Purpose This study aims to evaluate the ability of peritumoral, intratumoral, or combined computed tomography (CT) radiomic features to predict chemotherapy response in non-small cell lung cancer (NSCLC). Methods After excluding subjects with incomplete data or other types of treatments, 272 (Dataset 1) and 43 (Dataset 2, external validation) NSCLC patients who were only treated with chemotherapy as the first-line treatment were enrolled between 2015 and 2019. All patients were divided into response and nonresponse based on the response evaluation criteria in solid tumors, version 1.1. By using 3D slicer and morphological operations in python, the intra- and peritumoral regions of lung tumors were segmented from pre-treatment CT images (unenhanced) and confirmed by two experienced radiologists. Then radiomic features (the first order, texture, shape, et al.) were extracted from the above regions of interest. The models were trained and tested in Dataset 1 and further validated in Dataset 2. The performance of models was compared using the area under curve (AUC), confusion matrix, accuracy, precision, recall, and F1-score. Results The radiomic model using features from the peritumoral region of 0–3 mm outperformed that using features from 3–6, 6–9, 9–12 mm peritumoral region, and intratumoral region (AUC: 0.95 versus 0.87, 0.86, 0.85, and 0.88). By the fusion of features from 0–3 and 3–6 mm peritumoral regions, the logistic regression model achieved the best performance, with an AUC of 0.97. This model achieved an AUC of 0.85 in the external cohort. Moreover, among the 20 selected features, seven features differed significantly between the two groups (p &amp;lt; 0.05). Conclusions CT radiomic features from both the peri- and intratumoral regions can predict chemotherapy response in NSCLC using machine learning models. Combined features from two peritumoral regions yielded better predictions.","Runsheng Chang,Runsheng Chang,Shouliang Qi,Shouliang Qi,Yifan Zuo,Yifan Zuo,Yong Yue,Yong Yue,Xiaoye Zhang,Xiaoye Zhang,Yubao Guan,Yubao Guan,Wei Qian,Wei Qian",Frontiers in Oncology,2022.0
10.1038/s41598-022-17769-w,35977968.0,,Predicting social anxiety in young adults with machine learning of resting-state brain functional radiomic features,"Abstract Social anxiety is a symptom widely prevalent among young adults, and when present in excess, can lead to maladaptive patterns of social behavior. Recent approaches that incorporate brain functional radiomic features and machine learning have shown potential for predicting certain phenotypes or disorders from functional magnetic resonance images. In this study, we aimed to predict the level of social anxiety in young adult participants by training machine learning models with resting-state brain functional radiomic features including the regional homogeneity, fractional amplitude of low-frequency fluctuation, fractional resting-state physiological fluctuation amplitude, and degree centrality. Among the machine learning models, the XGBoost model achieved the best performance with balanced accuracy of 77.7% and F1 score of 0.815. Analysis of input feature importance demonstrated that the orbitofrontal cortex and the degree centrality were most relevant to predicting the level of social anxiety among the input brain regions and the input type of radiomic features, respectively. These results suggest potential validity for predicting social anxiety with machine learning of the resting-state brain functional radiomic features and provide further understanding of the neural basis of the symptom.","Byung-Hoon Kim,Byung–Hoon Kim,Min-Kyeong Kim,Min-Kyeong Kim,Hye-Jeong Jo,Hye-Jeong Jo,Jae-Jin Kim,Jae‐Jin Kim",Scientific Reports,2022.0
